district_id,latitude,longitude,geocode_status,geocode_match_type,matched_address,tiger_line_id,side,input_address
060914,33.425192675282,-95.952556572628,Match,Non_Exact,"601 W MAIN ST, LADONIA, TX, 75449",63266266,L,"601 W MAIN ST, LADONIA, TX, 75449-1517"
061901,33.225246378047,-97.132314572644,Match,Exact,"1307 N LOCUST ST, DENTON, TX, 76201",103338961,R,"1307 N LOCUST ST, DENTON, TX, 76201"
061902,33.04236969258,-97.033041155972,Match,Non_Exact,"1565A W MAIN ST, LEWISVILLE, TX, 75067",657741941,L,"1565A W MAIN ST, LEWISVILLE, TX, 75067-2616"
061903,33.388349285358,-96.954612058938,Match,Non_Exact,"829 S HARRISON ST, PILOT POINT, TX, 76258",103414742,R,"829 S HARRISON ST, PILOT POINT, TX, 76258-4347"
061905,33.261629682962,-97.227606867607,Match,Non_Exact,"1200 BOBCAT BLVD, KRUM, TX, 76249",641496117,R,"1200 BOBCAT BLVD, KRUM, TX, 76249-6908"
061906,33.18343658583,-97.2895816848,Match,Non_Exact,"400 BAILEY ST, PONDER, TX, 76259",103406116,R,"400 W BAILEY ST, PONDER, TX, 76259"
061907,33.305095686689,-96.980544239079,Match,Non_Exact,"415 TISDELL LN, AUBREY, TX, 76227",614172461,L,"415 TISDELL LN, AUBREY, TX, 76227-9619"
061908,33.363164404896,-97.174262185957,Match,Non_Exact,"601 ELM ST, SANGER, TX, 76266",103337378,L,"601 ELM ST, SANGER, TX, 76266-9635"
061910,33.073457270377,-97.211544620163,Match,Non_Exact,"6701 CANYON FALLS DR, ARGYLE, TX, 76226",646875636,L,"6701 CANYON FALLS DR, FLOWER MOUND, TX, 76226"
061911,33.047563080362,-97.335461242716,Match,Non_Exact,"1073 CANYON MAPLE RD, JUSTIN, TX, 76247",658309111,R,"1073 CANYON MAPLE DR, FORT WORTH, TX, 76247"
061914,33.175652977016,-96.922318358892,Match,Exact,"2600 HART RD, LITTLE ELM, TX, 75068",624450657,R,"2600 HART RD, LITTLE ELM, TX, 75068"
062901,29.088196401656,-97.274766799855,Match,Non_Exact,"960 E BROADWAY ST, CUERO, TX, 77954",44123567,R,"960 E BROADWAY, CUERO, TX, 77954-2132"
062903,29.286866175109,-97.145498628179,Match,Exact,"412 SIMPSON ST, YOAKUM, TX, 77995",42262245,L,"412 SIMPSON ST, YOAKUM, TX, 77995"
062905,29.189877490989,-97.471841682287,Match,Non_Exact,"244 LYNCH ST, WESTHOFF, TX, 77994",44111184,L,"244 LYNCH AVE, WESTHOFF, TX, 77994-0038"
064903,28.523868776006,-99.861498991013,Match,Non_Exact,"300 N 7TH ST, CARRIZO SPRINGS, TX, 78834",182996222,L,"300 N 7TH ST, CARRIZO SPRINGS, TX, 78834-3102"
065901,34.938872042316,-100.897297938034,Match,Non_Exact,"416 S ALLEN ST, CLARENDON, TX, 79226",182296458,L,"416 S ALLEN, CLARENDON, TX, 79226-0610"
066005,27.345337611429,-98.41180074356,Match,Non_Exact,"10492 SCHOOL ST, REALITOS, TX, 78376",627304801,R,"10492 SCHOOL ST, REALITOS, TX, 78376-2644"
066902,27.755278325644,-98.245085027494,Match,Non_Exact,"609 W LABBE AVE, SAN DIEGO, TX, 78384",607088184,L,"609 W LABBE AVE, SAN DIEGO, TX, 78384-3499"
067907,32.472193130597,-98.655757928017,Match,Non_Exact,"1842 E LOOP 254, RANGER, TX, 76470",635369195,R,"1842 LOOP 254 E, RANGER, TX, 76470-9802"
068802,31.910287549123,-102.303947809198,Match,Exact,"5530 BILLY HEXT RD, ODESSA, TX, 79765",656068425,R,"5530 BILLY HEXT RD, ODESSA, TX, 79765"
068901,31.863019992106,-102.404953817576,Match,Non_Exact,"2001 W UNIVERSITY BLVD, ODESSA, TX, 79763",139425411,L,"2001 W UNIVERSITY BLVD, ODESSA, TX, 79764"
070905,32.39781473401,-96.793815123958,Match,Exact,"2272 FM 878, WAXAHACHIE, TX, 75165",103451520,R,"2272 FM 878, WAXAHACHIE, TX, 75165"
070907,32.181305811172,-96.880243760382,Match,Non_Exact,"300 COLLEGE ST, ITALY, TX, 76651",103463831,R,"300 S COLLEGE, ITALY, TX, 76651"
070908,32.474385033371,-96.993546359621,Match,Non_Exact,"100 WALTER STEPHENSON RD, MIDLOTHIAN, TX, 76065",648757298,R,"100 WALTER STEPHENSON RD, MIDLOTHIAN, TX, 76065-3418"
070909,32.39781473401,-96.793815123958,Match,Exact,"2272 FM 878, WAXAHACHIE, TX, 75165",103451520,R,"2272 FM 878, WAXAHACHIE, TX, 75165"
070910,32.39781473401,-96.793815123958,Match,Exact,"2272 FM 878, WAXAHACHIE, TX, 75165",103451520,R,"2272 FM 878, WAXAHACHIE, TX, 75165"
070911,32.39781473401,-96.793815123958,Match,Exact,"2272 FM 878, WAXAHACHIE, TX, 75165",103451520,R,"2272 FM 878, WAXAHACHIE, TX, 75165"
070912,32.392197070863,-96.851576701995,Match,Non_Exact,"411 N GIBSON ST, WAXAHACHIE, TX, 75165",103450553,R,"411 N GIBSON ST, WAXAHACHIE, TX, 75165-3007"
070915,32.39781473401,-96.793815123958,Match,Exact,"2272 FM 878, WAXAHACHIE, TX, 75165",103451520,R,"2272 FM 878, WAXAHACHIE, TX, 75165"
071801,31.858782424607,-106.573779822782,Match,Exact,"785 SOUTHWESTERN DR, EL PASO, TX, 79912",189386150,L,"785 SOUTHWESTERN DR, EL PASO, TX, 79912"
071809,31.858782424607,-106.573779822782,Match,Exact,"785 SOUTHWESTERN DR, EL PASO, TX, 79912",189386150,L,"785 SOUTHWESTERN DR, EL PASO, TX, 79912"
071901,31.682798182462,-106.185308794299,Match,Exact,"14521 HORIZON BLVD, EL PASO, TX, 79928",189384704,R,"14521 HORIZON BLVD, EL PASO, TX, 79928"
071902,31.858898187012,-106.438747051553,Match,Non_Exact,"4500 LAWRENCE AVE, EL PASO, TX, 79904",189339186,R,"4500 LAWRENCE AVE, EL PASO, TX, 79902"
071905,31.763084495569,-106.357727566853,Match,Non_Exact,"9600 SIMS DR, EL PASO, TX, 79925",189407730,R,"9600 SIMS DR, EL PASO, TX, 79925-7225"
071906,31.995100551876,-106.600779357844,Match,Non_Exact,"840 S 6TH ST, ANTHONY, TX, 79821",189332460,L,"840 SIXTH ST, ANTHONY, TX, 79821"
071907,31.882493996432,-106.586611549357,Match,Non_Exact,"7965 ARTCRAFT DR, EL PASO, TX, 79932",658336078,R,"7965 ARTCRAFT RD, EL PASO, TX, 79932"
071909,31.700595905783,-106.271481177228,Match,Non_Exact,"12440 ROJAS DR, EL PASO, TX, 79928",647832781,R,"12440 ROJAS DR, EL PASO, TX, 79928-5400"
072901,32.1555665658,-98.027992635484,Match,Exact,"247 CO RD 207, STEPHENVILLE, TX, 76401",158517128,R,"247 CR 207, STEPHENVILLE, TX, 76401"
072903,32.217215925908,-98.238774640149,Match,Non_Exact,"2655 W OVERHILL DR, STEPHENVILLE, TX, 76401",647539200,L,"2655 W OVERHILL, STEPHENVILLE, TX, 76401-3003"
072904,32.348750384301,-98.023394165093,Match,Non_Exact,"430 FM 2481, BLUFF DALE, TX, 76433",158512882,L,"430 FM 2481, BLUFF DALE, TX, 76433-0101"
072908,32.345642517194,-98.300981528538,Match,Exact,"200 CO RD 421, STEPHENVILLE, TX, 76401",158539365,L,"200 COUNTY RD 421, STEPHENVILLE, TX, 76401"
072910,32.38890840402,-98.168398102694,Match,Non_Exact,"295 FM 1188, STEPHENVILLE, TX, 76401",158510374,L,"295 E FM 1188, STEPHENVILLE, TX, 76401-0008"
073903,31.309613549366,-96.880592809094,Match,Non_Exact,"1400 CAPPS ST, MARLIN, TX, 76661",24841151,L,"1400 CAPPS ST, MARLIN, TX, 76661-2899"
073904,31.1232144947,-97.115205314331,Match,Non_Exact,"124 CO RD 3000, LOTT, TX, 76656",627728322,L,"124 COUNTY RD 3000, LOTT, TX, 76656-3897"
073905,31.142834418255,-97.007922696477,Match,Exact,"1813 US HWY 77, LOTT, TX, 76656",647763884,L,"1813 US HWY 77, LOTT, TX, 76656"
074903,33.58217327221,-96.176576446611,Match,Non_Exact,"1005 CHESTNUT ST, BONHAM, TX, 75418",63272593,L,"1005 CHESTNUT ST, BONHAM, TX, 75418-3028"
074904,33.577988320278,-96.075199686875,Match,Non_Exact,"602 N MAIN ST, DODD CITY, TX, 75438",63273766,R,"602 N MAIN ST, DODD CITY, TX, 75438-9801"
074905,33.575187576083,-96.273068033055,Match,Non_Exact,"301 S MAIN ST, ECTOR, TX, 75439",63271613,R,"301 S MAIN, ECTOR, TX, 75439"
074907,33.591433709306,-95.900016839342,Match,Non_Exact,"1206 17TH ST, HONEY GROVE, TX, 75446",63278454,R,"1206 N SEVENTEENTH ST, HONEY GROVE, TX, 75446-1801"
074911,33.600163637112,-96.368913348498,Match,Non_Exact,"302 W HAYES ST, SAVOY, TX, 75479",63271475,R,"302 W HAYES, SAVOY, TX, 75479"
074917,33.76749429006,-96.10511487177,Match,Non_Exact,"9363 E FM 273, IVANHOE, TX, 75447",63269560,L,"9363 E FM 273, IVANHOE, TX, 75447-9717"
075901,29.718939531318,-97.069471524525,Match,Exact,"4110 FM 609, FLATONIA, TX, 78941",42008554,L,"4110 FM 609, FLATONIA, TX, 78941"
075903,29.687375571273,-96.904016987087,Match,Non_Exact,"401 BUCEK ST, SCHULENBURG, TX, 78956",42001967,R,"401 BUCEK ST, SCHULENBURG, TX, 78956-1467"
075908,30.071702236055,-96.693842901268,Match,Non_Exact,"608 N WASHINGTON ST, ROUND TOP, TX, 78954",42005685,L,"608 N WASHINGTON, ROUND TOP, TX, 78954-0006"
076904,32.852173702851,-100.464634864472,Match,Non_Exact,"102 N MCKINLEY AVE, ROTAN, TX, 79546",186276294,R,"102 N MCKINLEY AVE, ROTAN, TX, 79546-4609"
077901,33.984446269061,-101.336853403785,Match,Non_Exact,"226 W CALIFORNIA ST, FLOYDADA, TX, 79235",185169062,L,"226 W CALIFORNIA ST, FLOYDADA, TX, 79235-2705"
079901,29.557887738337,-95.786636351489,Match,Non_Exact,"3911 AVE I, ROSENBERG, TX, 77471",657112417,L,"3911 AVE I, ROSENBERG, TX, 77471-3901"
079907,29.589670444061,-95.621906452421,Match,Non_Exact,"16431 LEXINGTON BLVD, SUGAR LAND, TX, 77479",227756946,R,"16431 LEXINGTON BLVD, SUGAR LAND, TX, 77479-2308"
079910,29.600651712275,-95.543707277549,Match,Non_Exact,"1633 STAFFORDSHIRE RD, STAFFORD, TX, 77477",640063670,R,"1633 STAFFORDSHIRE RD, STAFFORD, TX, 77477-6326"
080901,33.188705821381,-95.224561317649,Match,Exact,"501 STATE HWY 37, MOUNT VERNON, TX, 75457",70353295,L,"501 TEXAS HWY 37, MOUNT VERNON, TX, 75457"
081902,31.716631857014,-96.140134557289,Match,Non_Exact,"615 POST OAK RD, FAIRFIELD, TX, 75840",657601046,L,"615 POST OAK RD, FAIRFIELD, TX, 75840-2005"
081904,31.623289642375,-96.277231174771,Match,Non_Exact,"420 10TH AVE, TEAGUE, TX, 75860",88977876,L,"420 N 10TH, TEAGUE, TX, 75860-1624"
081906,31.593289432884,-96.142961112037,Match,Exact,"606 CO RD 481, TEAGUE, TX, 75860",88978595,L,"606 CR 481, TEAGUE, TX, 75860"
082903,28.896500356407,-99.085886757958,Match,Non_Exact,"318 BERRY RANCH RD, PEARSALL, TX, 78061",178630825,R,"318 BERRY RANCH RD, PEARSALL, TX, 78061-3315"
083903,32.717814335743,-102.651146454342,Match,Exact,"207 SW 6TH ST, SEMINOLE, TX, 79360",139493088,R,"207 S W 6TH ST, SEMINOLE, TX, 79360"
084902,29.299620861937,-94.789261293603,Match,Exact,"1110 21ST ST, GALVESTON, TX, 77550",96692794,L,"1110 21ST ST, GALVESTON, TX, 77550"
084906,29.393322820202,-94.921052275866,Match,Non_Exact,"1800 9TH AVE N, TEXAS CITY, TX, 77590",96705480,R,"1800 9TH AVE N, TEXAS CITY, TX, 77590-6200"
084908,29.346425930483,-95.016908516455,Match,Non_Exact,"7801 NEVILLE AVE, HITCHCOCK, TX, 77563",96687469,R,"7801 NEVILLE AVENUE BUILDING B, HITCHCOCK, TX, 77563-1796"
084911,29.529631145339,-95.204405875304,Match,Non_Exact,"302 LAUREL DR, FRIENDSWOOD, TX, 77546",655841098,L,"302 LAUREL DR, FRIENDSWOOD, TX, 77546-3923"
085902,33.185925883523,-101.379597709842,Match,Non_Exact,"501 S AVE K, POST, TX, 79356",182835202,L,"501 S AVE K, POST, TX, 79356-0070"
086901,30.278804785252,-98.870993403819,Match,Non_Exact,"110 W TRAVIS ST, FREDERICKSBURG, TX, 78624",176836455,R,"110 W TRAVIS ST, FREDERICKSBURG, TX, 78624-5053"
089901,29.509468514256,-97.43905064995,Match,Non_Exact,"1600 SAINT ANDREW ST, GONZALES, TX, 78629",44506958,R,"1600 ST ANDREWS ST, GONZALES, TX, 78629"
090904,35.546654420608,-100.971986690753,Match,Non_Exact,"1233 N HOBART ST, PAMPA, TX, 79065",182343778,L,"1233 N HOBART, PAMPA, TX, 79065-7801"
090905,35.309319852211,-101.009093491353,Match,Non_Exact,"11676 FM 293 E, GROOM, TX, 79039",182347647,L,"11676 FM 293, GROOM, TX, 79039-9801"
091902,33.558343004128,-96.906283987216,Match,Non_Exact,"500 REEVES ST, COLLINSVILLE, TX, 76233",63348061,L,"500 REEVES, COLLINSVILLE, TX, 76233"
091903,33.744142882184,-96.539022829474,Match,Non_Exact,"1201 S RUSK AVE, DENISON, TX, 75020",63357685,R,"1201 S RUSK AVE, DENISON, TX, 75020-6340"
091905,33.507889854588,-96.612498249534,Match,Exact,"105 W TUTT ST, HOWE, TX, 75459",63359434,L,"105 W TUTT ST, HOWE, TX, 75459"
091906,33.708358270806,-96.66286717652,Match,Non_Exact,"86 DYESS ST, DENISON, TX, 75020",63352241,R,"86 DYESS, DENISON, TX, 75020"
091908,33.429219285774,-96.579715835293,Match,Non_Exact,"1096 N WACO ST, VAN ALSTYNE, TX, 75495",63359983,L,"1096 N WACO, VAN ALSTYNE, TX, 75495"
091909,33.663919242048,-96.909342555619,Match,Non_Exact,"115 4TH ST, WHITESBORO, TX, 76273",63346238,R,"115 FOURTH ST, WHITESBORO, TX, 76273-0130"
091913,33.709794101109,-96.666055961431,Match,Non_Exact,"10000 N GRAYSON DR, DENISON, TX, 75020",63352201,R,"10000 GRAYSON DR, DENISON, TX, 75020"
091914,33.709794101109,-96.666055961431,Match,Non_Exact,"10000 N GRAYSON DR, DENISON, TX, 75020",63352201,R,"10000 GRAYSON DR, DENISON, TX, 75020"
091917,33.455830199401,-96.738894079632,Match,Non_Exact,"213 PRESTON GLEN, GUNTER, TX, 75058",601042580,R,"213 N PRESTON RD, GUNTER, TX, 75058"
092801,32.525896651455,-94.70335386167,Match,Exact,"2402 ALPINE RD, LONGVIEW, TX, 75601",635993870,R,"2402 ALPINE RD, LONGVIEW, TX, 75601"
092901,32.534413107385,-94.941541825746,Match,Non_Exact,"200 BROADWAY AVE, GLADEWATER, TX, 75647",141113150,R,"200 E BROADWAY, GLADEWATER, TX, 75647"
092902,32.387835578443,-94.874381781305,Match,Non_Exact,"301 N KILGORE ST, KILGORE, TX, 75662",141105496,L,"301 N KILGORE ST, KILGORE, TX, 75662-5499"
092906,32.445273380923,-94.951015452288,Match,Non_Exact,"5424 W FM 1252, GLADEWATER, TX, 75647",636377380,L,"5424 FM 1252 W, GLADEWATER, TX, 75647"
092907,32.561134768986,-94.793742963871,Match,Non_Exact,"3101 SPRING HILL RD, LONGVIEW, TX, 75605",656079620,R,"3101 SPRING HILL RD, LONGVIEW, TX, 75605-2822"
092908,32.532698739165,-94.862046452196,Match,Non_Exact,"200 WHITE OAK RD, WHITE OAK, TX, 75693",141105147,R,"200 S WHITE OAK RD, WHITE OAK, TX, 75693-1597"
093901,30.487487181495,-95.993712757699,Match,Non_Exact,"540 FM 149 RD W, ANDERSON, TX, 77830",21903872,R,"540 FM 149 W, ANDERSON, TX, 77830"
093905,30.538493938282,-95.844420183783,Match,Exact,"9477 PANTHER DR, RICHARDS, TX, 77873",21898446,L,"9477 PANTHER DR, RICHARDS, TX, 77873"
094901,29.581021266236,-97.949701131024,Match,Non_Exact,"1221 E KINGSBURY ST, SEGUIN, TX, 78155",54828013,R,"1221 E KINGSBURY, SEGUIN, TX, 78155"
094902,29.562949784106,-98.263748824851,Match,Non_Exact,"1060 ELBEL RD, SCHERTZ, TX, 78154",657304212,R,"1060 ELBEL RD, SCHERTZ, TX, 78154-2099"
094903,29.658741327484,-97.967058487354,Match,Exact,"6450 N STATE HWY 123, SEGUIN, TX, 78155",54831554,R,"6450 N STATE HWY 123, SEGUIN, TX, 78155"
095905,34.189798046548,-101.70170205635,Match,Exact,"908 ASH ST, PLAINVIEW, TX, 79072",185696530,R,"908 ASH ST, PLAINVIEW, TX, 79072"
096905,34.372342779283,-100.984808359672,Match,Non_Exact,"11826 STATE HWY 86, TURKEY, TX, 79261",182161370,R,"11826 HWY 86, TURKEY, TX, 79261-0397"
097902,31.70116169346,-98.126284458503,Match,Non_Exact,"400 S COLLEGE ST, HAMILTON, TX, 76531",158754987,R,"400 S COLLEGE, HAMILTON, TX, 76531-0392"
098904,36.186550310889,-101.18615149763,Match,Non_Exact,"403 E 11TH AVE, SPEARMAN, TX, 79081",186537782,R,"403 E 11TH AVE, SPEARMAN, TX, 79081-4008"
100907,30.256464174113,-94.19835704,Match,Non_Exact,"121 N MAIN ST, LUMBERTON, TX, 77657",23996776,L,"121 S MAIN, LUMBERTON, TX, 77657-0123"
101802,29.718540559916,-95.480577361979,Match,Exact,"5815 ALDER DR, HOUSTON, TX, 77081",96614948,L,"5815 ALDER DR, HOUSTON, TX, 77081"
101804,29.713955679485,-95.312776060903,Match,Non_Exact,"6001 GULF FWY, HOUSTON, TX, 77023",96616198,L,"6001 GULF FWY BLDG B3, HOUSTON, TX, 77023-5423"
101837,29.831074839409,-95.738136178608,Match,Exact,"20625 CLAY RD, KATY, TX, 77449",624812748,R,"20625 CLAY RD, KATY, TX, 77449"
101847,29.700750645808,-95.345647530162,Match,Non_Exact,"5807 CALHOUN RD, HOUSTON, TX, 77021",641993071,L,"5807 CALHOUN, HOUSTON, TX, 77021"
101859,29.657344460403,-95.570530953176,Match,Non_Exact,"11250 WILCREST DR, HOUSTON, TX, 77099",96597914,R,"11250 S WILCREST, HOUSTON, TX, 77099"
101872,29.708901937747,-95.499356645215,Match,Exact,"6648 HORNWOOD DR, HOUSTON, TX, 77074",637941672,R,"6648 HORNWOOD DR, HOUSTON, TX, 77074"
101875,29.616613698351,-95.369445816158,Match,Exact,"3420 ALMEDA-GENOA RD, HOUSTON, TX, 77047",96090355,R,"3420 ALMEDA GENOA RD, HOUSTON, TX, 77047"
101877,29.717226772836,-95.368554683623,Match,Exact,"3129 SOUTHMORE BLVD, HOUSTON, TX, 77004",644892148,L,"3129 SOUTHMORE BLVD, HOUSTON, TX, 77004"
101878,29.709347838098,-95.660422957635,Match,Non_Exact,"6403 ADDICKS CLODINE RD, HOUSTON, TX, 77099",96017505,R,"6403 ADDICKS CLODINE RD, HOUSTON, TX, 77083"
101903,29.709594169297,-95.654757458964,Match,Non_Exact,"6315 WINKLEMAN RD, HOUSTON, TX, 77083",657554880,R,"6315 WINKLEMAN, HOUSTON, TX, 77083-1339"
101905,29.791311442953,-95.124494806881,Match,Exact,"828 SHELDON RD, CHANNELVIEW, TX, 77530",644869200,R,"828 SHELDON RD, CHANNELVIEW, TX, 77530"
101906,29.898462614005,-95.06340995401,Match,Non_Exact,"14670 FM 2100, CROSBY, TX, 77532",96652675,R,"14670 FM 2100, CROSBY, TX, 77532-8009"
101907,29.939154691651,-95.613215959734,Match,Non_Exact,"11303 HONEY GROVE LN, HOUSTON, TX, 77065",96655429,L,"11303 HONEYGROVE LN, HOUSTON, TX, 77065-2413"
101908,29.683375917863,-95.131006514201,Match,Exact,"2800 TEXAS AVE, DEER PARK, TX, 77536",96105740,R,"2800 TEXAS AVE, DEER PARK, TX, 77536"
101910,29.789287086254,-95.180417024371,Match,Exact,"13801 HOLLYPARK DR, HOUSTON, TX, 77015",657241765,L,"13801 HOLLY PARK DR, HOUSTON, TX, 77015"
101911,29.685076552939,-95.4158683032,Match,Non_Exact,"2515 MURWORTH DR, HOUSTON, TX, 77054",642866544,R,"2515 MURWORTH, HOUSTON, TX, 77054"
101913,30.013022744652,-95.268542017469,Match,Exact,"10203 BIRCHRIDGE DR, HUMBLE, TX, 77338",642865154,L,"10203 BIRCHRIDGE DR, HUMBLE, TX, 77338"
101914,29.781068800663,-95.832942793054,Match,Exact,"6301 S STADIUM LN, KATY, TX, 77494",657131010,L,"6301 S STADIUM LN, KATY, TX, 77494"
101915,30.047368939597,-95.533139887045,Match,Non_Exact,"7200 SPRING CYPRESS RD, KLEIN, TX, 77379",96666712,L,"7200 SPRING-CYPRESS RD, KLEIN, TX, 77379-3299"
101916,29.656398680156,-95.013767569619,Match,Non_Exact,"1002 SAN JACINTO ST, LA PORTE, TX, 77571",96112276,L,"1002 SAN JACINTO ST, LA PORTE, TX, 77571-6496"
101919,30.007335879605,-95.445453165799,Match,Non_Exact,"16717 ELLA BLVD, HOUSTON, TX, 77090",96662777,L,"16717 ELLA BLVD, HOUSTON, TX, 77090-4299"
101920,29.783430302877,-95.514011621646,Match,Non_Exact,"955 CAMPBELL RD, HOUSTON, TX, 77024",96295319,R,"955 CAMPBELL RD, HOUSTON, TX, 77024-2803"
101921,30.095627128303,-95.615141570793,Match,Non_Exact,"310 S CHERRY ST, TOMBALL, TX, 77375",96002367,L,"310 S CHERRY ST, TOMBALL, TX, 77375-6668"
101925,29.685085689541,-95.416059258043,Match,Non_Exact,"2525 MURWORTH DR, HOUSTON, TX, 77054",642866544,R,"2525 MURWORTH, HOUSTON, TX, 77054"
104903,33.179262341272,-99.894012124949,Match,Non_Exact,"1100 UNION AVE, RULE, TX, 79547",185485785,L,"1100 UNION AVE, RULE, TX, 79547-0307"
104907,33.062784633349,-99.673704108886,Match,Non_Exact,"4485 FM 600, HASKELL, TX, 79521",185489449,R,"4485 FM 600, HASKELL, TX, 79521-9404"
105803,29.899027607128,-97.927589218399,Match,Exact,"120 BERT BROWN RD, SAN MARCOS, TX, 78666",63846948,L,"120 BERT BROWN RD, SAN MARCOS, TX, 78666"
105905,30.006209674381,-98.113861340706,Match,Exact,"951 FM 2325, WIMBERLEY, TX, 78676",63833237,L,"951 FM 2325, WIMBERLEY, TX, 78676"
105906,29.972549674455,-97.874362481734,Match,Non_Exact,"21003 I- 35, KYLE, TX, 78640",649547700,R,"21003 INTERSTATE 35, KYLE, TX, 78640-9530"
107901,32.204179039734,-95.858853461157,Match,Non_Exact,"104 HAWN ST, ATHENS, TX, 75751",125803522,L,"104 HAWN ST, ATHENS, TX, 75751-2423"
107902,32.289408006083,-95.481952076792,Match,Non_Exact,"22250 BARRON DR, CHANDLER, TX, 75758",640187380,R,"22250 BARRON RD, CHANDLER, TX, 75758"
107904,32.05041155575,-95.967144319625,Match,Non_Exact,"14434 FM 59, MALAKOFF, TX, 75148",125806872,L,"14434 FM 59, MALAKOFF, TX, 75148-9801"
107907,32.137248083728,-96.091353674712,Match,Exact,"105 W EATON ST, TRINIDAD, TX, 75163",125798645,L,"105 W EATON ST, TRINIDAD, TX, 75163"
107910,32.096122141609,-95.639818188704,Match,Non_Exact,"13155 US HWY 175, LARUE, TX, 75770",656276426,R,"13155 HWY 175 E, LARUE, TX, 75770"
108902,26.172040570583,-98.052763216683,Match,Non_Exact,"116 N 10TH ST, DONNA, TX, 78537",71507284,R,"116 N 10TH ST, DONNA, TX, 78537-2799"
108906,26.22320005081,-98.242277492453,Match,Non_Exact,"2000 N 23RD ST, MCALLEN, TX, 78501",71494067,R,"2000 N 23RD ST, MCALLEN, TX, 78501-2000"
108907,26.288438335076,-98.156617213405,Match,Non_Exact,"1313 S 18TH AVE, EDINBURG, TX, 78539",71496857,R,"1313 S 18TH ST, EDINBURG, TX, 78539-3563"
108908,26.217646314509,-98.311032372189,Match,Non_Exact,"1201 BRYCE DR, MISSION, TX, 78572",71492364,L,"1201 BRYCE DR, MISSION, TX, 78572-4399"
108911,26.213132334251,-98.285387466888,Match,Non_Exact,"1200 N SHARY RD, MISSION, TX, 78572",71500047,R,"1200 N SHARY RD, MISSION, TX, 78572-4652"
108913,26.179986399085,-97.958766573959,Match,Non_Exact,"2202 N INTERNATIONAL BLVD, WESLACO, TX, 78599",639702089,R,"2202 N INTERNATIONAL BLVD, WESLACO, TX, 78596-8420"
108915,26.373578468755,-97.977033059682,Match,Non_Exact,"25149 1ST ST, MONTE ALTO, TX, 78538",71479631,L,"25149 1ST ST, MONTE ALTO, TX, 78538-9719"
108916,26.110042581089,-98.219018244293,Match,Exact,"9701 S JACKSON RD, PHARR, TX, 78577",624301414,L,"9701 S JACKSON RD, PHARR, TX, 78577"
109904,32.01186657222,-97.129736969568,Match,Non_Exact,"121 E FRANKLIN ST, HILLSBORO, TX, 76645",160515729,R,"121 E FRANKLIN ST, HILLSBORO, TX, 76645-2137"
109905,32.006905398956,-97.137426407335,Match,Exact,"200 LINE ST, HILLSBORO, TX, 76645",160515815,L,"200 LINE ST, HILLSBORO, TX, 76645"
109907,32.162903051258,-97.144361613319,Match,Non_Exact,"123 N COLLEGE ST, ITASCA, TX, 76055",160513788,L,"123 N COLLEGE, ITASCA, TX, 76055-2307"
109912,31.855046295561,-97.219501137899,Match,Non_Exact,"404 N RICHARDS, AQUILLA, TX, 76622",160521314,R,"404 N RICHARDS, AQUILLA, TX, 76622-9701"
110901,34.193346533112,-101.713223905526,Match,Non_Exact,"1200 HOUSTON ST, PLAINVIEW, TX, 79072",185696283,R,"1200 HOUSTON ST, PLAINVIEW, TX, 79072-9072"
